# In-plane momentum (1/um), PSD (a.u.)
7.244387827681894123e+02,1.589643633642173768e+02
7.248548877554197816e+02,1.516445611521643855e+02
7.252709927426502645e+02,1.496955138959573901e+02
7.256870977298806338e+02,1.524885538117967769e+02
7.261032027171111167e+02,1.519509315341998956e+02
7.265193077043415997e+02,1.560545603862051109e+02
7.269354126915719689e+02,1.638195025124799429e+02
7.273515176788024519e+02,1.727401242879624021e+02
7.277676226660329348e+02,1.848229454661102693e+02
7.281837276532633041e+02,1.909160210968121305e+02
7.285998326404937870e+02,2.021123391368581395e+02
7.290159376277242700e+02,2.162588179888707600e+02
7.294320426149546392e+02,2.285806008071878352e+02
7.298481476021851222e+02,2.399181690367979911e+02
7.302642525894154915e+02,2.472736974140856603e+02
7.306803575766459744e+02,2.644963329813361383e+02
7.310964625638764574e+02,2.707661184498745683e+02
7.315125675511067129e+02,2.830536381098233960e+02
7.319286725383371959e+02,2.926598066167298953e+02
7.323447775255676788e+02,2.988376067464107564e+02
7.327608825127980481e+02,3.102770970426845452e+02
7.331769875000285310e+02,3.176048704505963656e+02
7.335930924872590140e+02,3.168039318156389754e+02
7.340091974744893832e+02,3.213686106860426435e+02
7.344253024617198662e+02,3.291895039798762355e+02
7.348414074489502354e+02,3.286045133859863085e+02
7.352575124361807184e+02,3.358930019935291966e+02
7.356736174234112013e+02,3.330828969477693704e+02
7.360897224106415706e+02,3.347669710225591757e+02
7.365058273978720536e+02,3.308674941026908982e+02
7.369219323851025365e+02,3.336569440567691913e+02
7.373380373723329058e+02,3.286659598942339926e+02
7.377541423595633887e+02,3.191320933861844082e+02
7.381702473467938717e+02,3.156302516310804549e+02
7.385863523340242409e+02,3.126552299521438840e+02
7.390024573212547239e+02,3.045934580876767086e+02
7.394185623084850931e+02,2.953710887764886479e+02
7.398346672957155761e+02,2.860149388178603544e+02
7.402507722829460590e+02,2.765168786665062726e+02
7.406668772701763146e+02,2.664172433376415938e+02
7.410829822574067975e+02,2.573739531991382705e+02
7.414990872446372805e+02,2.433175402777534941e+02
7.419151922318676498e+02,2.313856376817052478e+02
7.423312972190981327e+02,2.194733239357862260e+02
7.427474022063286156e+02,2.089823327048533201e+02
7.431635071935589849e+02,1.974024681543810686e+02
7.435796121807894679e+02,1.863669778909913930e+02
7.439957171680198371e+02,1.785283718729068028e+02
7.444118221552503201e+02,1.697335276918876161e+02
7.448279271424808030e+02,1.611070684083077822e+02
7.452440321297111723e+02,1.555958439331764680e+02
7.456601371169416552e+02,1.519813069520605779e+02
7.460762421041721382e+02,1.513996492095308781e+02
7.464923470914025074e+02,1.526776878014686361e+02
7.469084520786329904e+02,1.561246990617183030e+02
7.473245570658634733e+02,1.614092939385915599e+02
7.477406620530938426e+02,1.664392055338250032e+02
7.481567670403243255e+02,1.741626672126941457e+02
7.485728720275546948e+02,1.842770100462384448e+02
7.489889770147850641e+02,1.940259003413297307e+02
7.494050820020155470e+02,2.062940937378385229e+02
7.498211869892459163e+02,2.153050017027427998e+02
7.502372919764763992e+02,2.321364317125450896e+02
7.506533969637068822e+02,2.414869218468041083e+02
7.510695019509372514e+02,2.484314371576225824e+02
7.514856069381677344e+02,2.569223298777993705e+02
7.519017119253982173e+02,2.711143427290317618e+02
7.523178169126285866e+02,2.778799969176145055e+02
7.527339218998590695e+02,2.895201297593383742e+02
7.531500268870894388e+02,2.994095898357935539e+02
7.535661318743199217e+02,2.995949768966561351e+02
7.539822368615504047e+02,3.044315658318483884e+02
7.543983418487807739e+02,3.069922447753722281e+02
7.548144468360112569e+02,3.197090389987379808e+02
7.552305518232417398e+02,3.250059788258504909e+02
7.556466568104721091e+02,3.191593189123860270e+02
7.560627617977025920e+02,3.232113192118873144e+02
7.564788667849330750e+02,3.237431974423883503e+02
7.568949717721634443e+02,3.201459512401659140e+02
7.573110767593939272e+02,3.227675487019956790e+02
7.577271817466241828e+02,3.186296611662868372e+02
7.581432867338546657e+02,3.154393817740178747e+02
7.585593917210851487e+02,3.120192820347139104e+02
7.589754967083155179e+02,3.045032259120932281e+02
7.593916016955460009e+02,2.978503321311383161e+02
7.598077066827764838e+02,2.913745784565729764e+02
7.602238116700068531e+02,2.794380092906875461e+02
7.606399166572373360e+02,2.738232879692440633e+02
7.610560216444678190e+02,2.661889484345679762e+02
7.614721266316981882e+02,2.539253811477687748e+02
7.618882316189286712e+02,2.423319772896261952e+02
7.623043366061590405e+02,2.312045573620344499e+02
7.627204415933895234e+02,2.207224572492448544e+02
7.631365465806200064e+02,2.113980987990615290e+02
7.635526515678503756e+02,2.005142663947856647e+02
7.639687565550808586e+02,1.904124776285088956e+02
7.643848615423113415e+02,1.790541900278360572e+02
7.648009665295417108e+02,1.713792496360900373e+02
7.652170715167721937e+02,1.637932998032763976e+02
7.656331765040026767e+02,1.579214566775813466e+02
7.660492814912330459e+02,1.541623588490129464e+02
7.664653864784634152e+02,1.510686624844045127e+02
7.668814914656937844e+02,1.526412116282882891e+02
7.672975964529242674e+02,1.547525044325503245e+02
7.677137014401547503e+02,1.581143577140568937e+02
7.681298064273851196e+02,1.628086308258994563e+02
7.685459114146156026e+02,1.715721003799164350e+02
7.689620164018460855e+02,1.758980920795908958e+02
7.693781213890764548e+02,1.893941205851258474e+02
7.697942263763069377e+02,1.963383814665512830e+02
7.702103313635374207e+02,2.037797669893272428e+02
7.706264363507677899e+02,2.175279127012924505e+02
7.710425413379982729e+02,2.309337360029676347e+02
7.714586463252286421e+02,2.417806028001421907e+02
7.718747513124591251e+02,2.479661419458640523e+02
7.722908562996896080e+02,2.556614812831869301e+02
7.727069612869199773e+02,2.654942911329531512e+02
7.731230662741504602e+02,2.756466609695877992e+02
7.735391712613809432e+02,2.850818729817338522e+02
7.739552762486113124e+02,2.911716606712736279e+02
7.743713812358417954e+02,3.008950681851752051e+02
7.747874862230722783e+02,3.042676052081037028e+02
7.752035912103025339e+02,3.057453952763873417e+02
7.756196961975330169e+02,3.057959575177430906e+02
7.760358011847633861e+02,3.076007919557562218e+02
7.764519061719938691e+02,3.098433943215262616e+02
7.768680111592243520e+02,3.157251401064561946e+02
7.772841161464547213e+02,3.152261642948785152e+02
7.777002211336852042e+02,3.134359069100153192e+02
7.781163261209156872e+02,3.104775791158827474e+02
7.785324311081460564e+02,3.052800852231655426e+02
7.789485360953765394e+02,3.052144135349412863e+02
7.793646410826070223e+02,2.992351736129699589e+02
7.797807460698373916e+02,2.916649227966623812e+02
7.801968510570678745e+02,2.877390123734014651e+02
7.806129560442982438e+02,2.790024456005090769e+02
7.810290610315287267e+02,2.705271030070032907e+02
7.814451660187592097e+02,2.589433567756049115e+02
7.818612710059895790e+02,2.518326693032028913e+02
7.822773759932200619e+02,2.396190987774794223e+02
7.826934809804505448e+02,2.304593794993379561e+02
7.831095859676809141e+02,2.203808856978332358e+02
7.835256909549113971e+02,2.129910633735373438e+02
7.839417959421417663e+02,1.991511400803363472e+02
7.843579009293721356e+02,1.915834415184295096e+02
7.847740059166026185e+02,1.853008796810314607e+02
7.851901109038329878e+02,1.754910949448436668e+02
7.856062158910634707e+02,1.683333401083754097e+02
7.860223208782939537e+02,1.602500707400543831e+02
7.864384258655243229e+02,1.551280319343075291e+02
7.868545308527548059e+02,1.536274670608043778e+02
7.872706358399852888e+02,1.526588587857964399e+02
7.876867408272156581e+02,1.535829320453497360e+02
7.881028458144461410e+02,1.545066304403716231e+02
7.885189508016766240e+02,1.607959396701485559e+02
7.889350557889069933e+02,1.647310624759064979e+02
7.893511607761374762e+02,1.737457968538024033e+02
7.897672657633678455e+02,1.806645333331226766e+02
7.901833707505983284e+02,1.890078256617586305e+02
7.905994757378288114e+02,1.997378954245380100e+02
7.910155807250591806e+02,2.092487445265453516e+02
7.914316857122896636e+02,2.225230175354863036e+02
7.918477906995201465e+02,2.297215064607896693e+02
7.922638956867504021e+02,2.404929687542309580e+02
7.926800006739808850e+02,2.486788757438762332e+02
7.930961056612113680e+02,2.554573708254995381e+02
7.935122106484417372e+02,2.654539645600636959e+02
7.939283156356722202e+02,2.715302787810040854e+02
7.943444206229025895e+02,2.820316497931367508e+02
7.947605256101330724e+02,2.835529215351783137e+02
7.951766305973635554e+02,2.903714476008118481e+02
7.955927355845939246e+02,2.966544683988054771e+02
7.960088405718244076e+02,2.992216607560878288e+02
7.964249455590548905e+02,3.027075578032556109e+02
7.968410505462852598e+02,3.038141600031349867e+02
7.972571555335157427e+02,3.045830903154929388e+02
7.976732605207462257e+02,3.035798694848492687e+02
7.980893655079765949e+02,3.050816978887941104e+02
7.985054704952070779e+02,2.983890613871206483e+02
7.989215754824374471e+02,2.978229303181895489e+02
7.993376804696679301e+02,2.948114903298767899e+02
7.997537854568984130e+02,2.887962132699421431e+02
8.001698904441287823e+02,2.853037202855841201e+02
8.005859954313592652e+02,2.808525952250554383e+02
8.010021004185897482e+02,2.751522337473260222e+02
8.014182054058200038e+02,2.650450684224117595e+02
8.018343103930504867e+02,2.593187858803207178e+02
8.022504153802809697e+02,2.500166162285572682e+02
8.026665203675113389e+02,2.439848164522725256e+02
8.030826253547418219e+02,2.329805600872145135e+02
8.034987303419723048e+02,2.245306757127622177e+02
8.039148353292026741e+02,2.151779475157436536e+02
8.043309403164331570e+02,2.029150427140105819e+02
8.047470453036635263e+02,1.949601110569736306e+02
8.051631502908940092e+02,1.855474066598366960e+02
8.055792552781244922e+02,1.780953296254425027e+02
8.059953602653548614e+02,1.689682017250731576e+02
8.064114652525853444e+02,1.651349994033538167e+02
8.068275702398158273e+02,1.592354150688218510e+02
8.072436752270461966e+02,1.535139413227488774e+02
8.076597802142766795e+02,1.535895295881933862e+02
8.080758852015071625e+02,1.540587288953294092e+02
8.084919901887375318e+02,1.549048493656733569e+02
8.089080951759680147e+02,1.589181072815135565e+02
8.093242001631983840e+02,1.631407017532496013e+02
8.097403051504287532e+02,1.685009642383723758e+02
8.101564101376592362e+02,1.770314047474512620e+02
8.105725151248896054e+02,1.852436616280081694e+02
8.109886201121200884e+02,1.923640264279850669e+02
8.114047250993505713e+02,2.009688706009252996e+02
8.118208300865809406e+02,2.127260609646517366e+02
8.122369350738114235e+02,2.212866810466765344e+02
8.126530400610419065e+02,2.330372543252120749e+02
8.130691450482722757e+02,2.385436726589550460e+02
8.134852500355027587e+02,2.461771593969081380e+02
8.139013550227331280e+02,2.589258788199736045e+02
8.143174600099636109e+02,2.614630040988274686e+02
8.147335649971940938e+02,2.690776259470932246e+02
8.151496699844244631e+02,2.782869940830698852e+02
8.155657749716549461e+02,2.796284855035801797e+02
8.159818799588854290e+02,2.864775482908871709e+02
8.163979849461157983e+02,2.903617955112684399e+02
8.168140899333462812e+02,2.931771856993468077e+02
8.172301949205767642e+02,2.943986170849986479e+02
8.176462999078071334e+02,2.961079308663546499e+02
8.180624048950376164e+02,2.983269096134740153e+02
8.184785098822678719e+02,2.976411384123899779e+02
8.188946148694983549e+02,2.946162283049419557e+02
8.193107198567288378e+02,2.922628297287487271e+02
8.197268248439592071e+02,2.919485267019348953e+02
8.201429298311896900e+02,2.885231494339248570e+02
8.205590348184201730e+02,2.812814348731940868e+02
8.209751398056505423e+02,2.771937699214631152e+02
8.213912447928810252e+02,2.720479286481117356e+02
8.218073497801115082e+02,2.660364063514040822e+02
8.222234547673418774e+02,2.566927325142609106e+02
8.226395597545723604e+02,2.514862953471364619e+02
8.230556647418027296e+02,2.386928344202713390e+02
8.234717697290332126e+02,2.341885200192436685e+02
8.238878747162636955e+02,2.215521054376619929e+02
8.243039797034940648e+02,2.152807267096196995e+02
8.247200846907245477e+02,2.044176813272516426e+02
8.251361896779550307e+02,1.930460169966874560e+02
8.255522946651853999e+02,1.878299850194010787e+02
8.259683996524158829e+02,1.787710727670260269e+02
8.263845046396463658e+02,1.718692160584720625e+02
8.268006096268767351e+02,1.677957766842397120e+02
8.272167146141071044e+02,1.616612773116512187e+02
8.276328196013374736e+02,1.564615175380961887e+02
8.280489245885679566e+02,1.549089676542610050e+02
8.284650295757984395e+02,1.541830797564387581e+02
8.288811345630288088e+02,1.563168761016001440e+02
8.292972395502592917e+02,1.562633166559631661e+02
8.297133445374897747e+02,1.615334465424965913e+02
8.301294495247201439e+02,1.653761754447091903e+02
8.305455545119506269e+02,1.725781892281790988e+02
8.309616594991811098e+02,1.792792565736378094e+02
8.313777644864114791e+02,1.911165050216592931e+02
8.317938694736419620e+02,1.944334430257704867e+02
8.322099744608723313e+02,2.049580191917234799e+02
8.326260794481028142e+02,2.141553031752331719e+02
8.330421844353332972e+02,2.216271879362267043e+02
8.334582894225636664e+02,2.296490550181012509e+02
8.338743944097941494e+02,2.365414926894656844e+02
8.342904993970246323e+02,2.460562191158118424e+02
8.347066043842550016e+02,2.522926020553212538e+02
8.351227093714854846e+02,2.625701940793462086e+02
8.355388143587159675e+02,2.684724539765605300e+02
8.359549193459462231e+02,2.717167251708690969e+02
8.363710243331767060e+02,2.756798603869706312e+02
8.367871293204070753e+02,2.787348198343820513e+02
8.372032343076375582e+02,2.824798172532969147e+02
8.376193392948680412e+02,2.878223754422675711e+02
8.380354442820984104e+02,2.876841566275264199e+02
8.384515492693288934e+02,2.888254371851829774e+02
8.388676542565593763e+02,2.868784084776347640e+02
8.392837592437897456e+02,2.885616309687303556e+02
8.396998642310202285e+02,2.852083329566046359e+02
8.401159692182507115e+02,2.837515118462381452e+02
8.405320742054810808e+02,2.813834643063790395e+02
8.409481791927115637e+02,2.801277583350849341e+02
8.413642841799419330e+02,2.739983474835999004e+02
8.417803891671724159e+02,2.682513534022973545e+02
8.421964941544028989e+02,2.605103493438891746e+02
8.426125991416332681e+02,2.554499803650989236e+02
8.430287041288637511e+02,2.469526331048770089e+02
8.434448091160942340e+02,2.366034335465841139e+02
8.438609141033246033e+02,2.314101629763386256e+02
8.442770190905549725e+02,2.238506766902914080e+02
8.446931240777854555e+02,2.143240039734207585e+02
8.451092290650158247e+02,2.064938573625495337e+02
8.455253340522463077e+02,2.000289945793376774e+02
8.459414390394766770e+02,1.909747181951300945e+02
8.463575440267071599e+02,1.809942650266897601e+02
8.467736490139376428e+02,1.749223334253235294e+02
8.471897540011680121e+02,1.680422402042318311e+02
8.476058589883984951e+02,1.642358459251399267e+02
8.480219639756289780e+02,1.573629424016059204e+02
8.484380689628593473e+02,1.559480218032631740e+02
8.488541739500898302e+02,1.525190764536530992e+02
8.492702789373203132e+02,1.563126852844912662e+02
8.496863839245506824e+02,1.567495159137612291e+02
8.501024889117811654e+02,1.593493673742788985e+02
8.505185938990115346e+02,1.657123997322672153e+02
8.509346988862420176e+02,1.700047815099449622e+02
8.513508038734725005e+02,1.775870934017726199e+02
8.517669088607028698e+02,1.827140847655483356e+02
8.521830138479333527e+02,1.902735622248059144e+02
8.525991188351638357e+02,1.962037333255305498e+02
8.530152238223940913e+02,2.052319615914285293e+02
8.534313288096245742e+02,2.143006138946791168e+02
8.538474337968550572e+02,2.239418827782864980e+02
8.542635387840854264e+02,2.307578332953061135e+02
8.546796437713159094e+02,2.380985058870437001e+02
8.550957487585462786e+02,2.451371673835155320e+02
8.555118537457767616e+02,2.519450148739316546e+02
8.559279587330072445e+02,2.602902798900219636e+02
8.563440637202376138e+02,2.647197657399690911e+02
8.567601687074680967e+02,2.674896928516116645e+02
8.571762736946985797e+02,2.712607079924065943e+02
8.575923786819289489e+02,2.783264711457570684e+02
8.580084836691594319e+02,2.783780994880705180e+02
8.584245886563899148e+02,2.840642418442287749e+02
8.588406936436202841e+02,2.835243451699091111e+02
8.592567986308507670e+02,2.818004087911738225e+02
8.596729036180811363e+02,2.841061932945580111e+02
8.600890086053116192e+02,2.833434997979480841e+02
8.605051135925421022e+02,2.774342283284395876e+02
8.609212185797724715e+02,2.778423012717137794e+02
8.613373235670029544e+02,2.684986686391189323e+02
8.617534285542333237e+02,2.687988581616100419e+02
8.621695335414636929e+02,2.618963910715013981e+02
8.625856385286941759e+02,2.584366207486604026e+02
8.630017435159246588e+02,2.502029240553450222e+02
8.634178485031550281e+02,2.456980496469219588e+02
8.638339534903855110e+02,2.383356200147140100e+02
8.642500584776158803e+02,2.290650877312816931e+02
8.646661634648463632e+02,2.248624290272076109e+02
8.650822684520768462e+02,2.162814407109994193e+02
8.654983734393072154e+02,2.063078290751188888e+02
8.659144784265376984e+02,1.999679191391189761e+02
8.663305834137681813e+02,1.932580352615463823e+02
8.667466884009985506e+02,1.827703263308742976e+02
8.671627933882290336e+02,1.773052727473674395e+02
8.675788983754595165e+02,1.716586525951088049e+02
8.679950033626898858e+02,1.664515919693975832e+02
8.684111083499203687e+02,1.622546445382784555e+02
8.688272133371507380e+02,1.565005306162019565e+02
8.692433183243812209e+02,1.577268884556686714e+02
8.696594233116117039e+02,1.564359383318005143e+02
8.700755282988419594e+02,1.569559521746489565e+02
8.704916332860724424e+02,1.589114970389116763e+02
8.709077382733029253e+02,1.608351787093169492e+02
8.713238432605332946e+02,1.672936841948813083e+02
8.717399482477637775e+02,1.722727089961856279e+02
8.721560532349942605e+02,1.791463661238600480e+02
8.725721582222246298e+02,1.837949758848945976e+02
8.729882632094551127e+02,1.949339537708719945e+02
8.734043681966854820e+02,2.023714634273935360e+02
8.738204731839159649e+02,2.076903226352794718e+02
8.742365781711464479e+02,2.153489497231170162e+02
8.746526831583768171e+02,2.235868077836749706e+02
8.750687881456073001e+02,2.313222239992070115e+02
8.754848931328377830e+02,2.365589343629961547e+02
8.759009981200681523e+02,2.427363566080287853e+02
8.763171031072986352e+02,2.478057078948063747e+02
8.767332080945291182e+02,2.526738007435689042e+02
8.771493130817594874e+02,2.597290305477166612e+02
8.775654180689899704e+02,2.676853537777195697e+02
8.779815230562203396e+02,2.731841736892937433e+02
8.783976280434508226e+02,2.675008521325999027e+02
8.788137330306813055e+02,2.741503252491802982e+02
8.792298380179115611e+02,2.733526716626486746e+02
8.796459430051420441e+02,2.737425440445326785e+02
8.800620479923725270e+02,2.757026278061667313e+02
8.804781529796028963e+02,2.731853352550887735e+02
8.808942579668333792e+02,2.765166583178562973e+02
8.813103629540638622e+02,2.725976870577935074e+02
8.817264679412942314e+02,2.679262579675196321e+02
8.821425729285247144e+02,2.599235766278344499e+02
8.825586779157550836e+02,2.616857673473803061e+02
8.829747829029855666e+02,2.577012048072437551e+02
8.833908878902160495e+02,2.495028074968204521e+02
8.838069928774464188e+02,2.440169334955855334e+02
8.842230978646769017e+02,2.343509365181379565e+02
8.846392028519073847e+02,2.306955913599521750e+02
8.850553078391377539e+02,2.224921217562066715e+02
8.854714128263682369e+02,2.169257682240855161e+02
8.858875178135987198e+02,2.081445799708055517e+02
8.863036228008290891e+02,2.006549372921706720e+02
8.867197277880595720e+02,1.953906597340149460e+02
8.871358327752899413e+02,1.868282209131749880e+02
8.875519377625203106e+02,1.804368803108753809e+02
8.879680427497507935e+02,1.744323257843821864e+02
8.883841477369811628e+02,1.696598692336471572e+02
8.888002527242116457e+02,1.655571378396643070e+02
8.892163577114421287e+02,1.607764212985644292e+02
8.896324626986724979e+02,1.566337652523644692e+02
8.900485676859029809e+02,1.566290116882645691e+02
8.904646726731334638e+02,1.571539969298609094e+02
8.908807776603638331e+02,1.577228039991118749e+02
8.912968826475943160e+02,1.618591692774767807e+02
8.917129876348246853e+02,1.647004944176017318e+02
8.921290926220551682e+02,1.703224787793614610e+02
8.925451976092856512e+02,1.752101654577147372e+02
8.929613025965160205e+02,1.827814126219258242e+02
8.933774075837465034e+02,1.893920076035842612e+02
8.937935125709769864e+02,1.934509912632587714e+02
8.942096175582073556e+02,2.032581190983923989e+02
8.946257225454378386e+02,2.097435073818332114e+02
8.950418275326683215e+02,2.172727114404530369e+02
8.954579325198986908e+02,2.201253571025434326e+02
8.958740375071291737e+02,2.276850122456288545e+02
8.962901424943594293e+02,2.373376819588089859e+02
8.967062474815899122e+02,2.447056870604940286e+02
8.971223524688203952e+02,2.488911888166821598e+02
8.975384574560507644e+02,2.525813145983828178e+02
8.979545624432812474e+02,2.580482515649895277e+02
8.983706674305117303e+02,2.591292229141216126e+02
8.987867724177420996e+02,2.638323598199765456e+02
8.992028774049725826e+02,2.664361302707340542e+02
8.996189823922030655e+02,2.677417267997528825e+02
9.000350873794334348e+02,2.674020769454020297e+02
9.004511923666639177e+02,2.720313765696939754e+02
9.008672973538942870e+02,2.709328645540269918e+02
9.012834023411247699e+02,2.684827486974404565e+02
9.016995073283552529e+02,2.652908791089880083e+02
9.021156123155856221e+02,2.601805245651538598e+02
9.025317173028161051e+02,2.633049616202437164e+02
9.029478222900465880e+02,2.590209990275178598e+02
9.033639272772769573e+02,2.518506764503946727e+02
9.037800322645074402e+02,2.481746891419596182e+02
9.041961372517379232e+02,2.419492444674450837e+02
9.046122422389682924e+02,2.358037778280447867e+02
9.050283472261986617e+02,2.309473703943865246e+02
9.054444522134291446e+02,2.242334163352857388e+02
9.058605572006595139e+02,2.182120890265480284e+02
9.062766621878899969e+02,2.096548316747314686e+02
9.066927671751203661e+02,2.027767187117335368e+02
9.071088721623508491e+02,1.964566908930299576e+02
9.075249771495813320e+02,1.900776677348857788e+02
9.079410821368117013e+02,1.798744037517015215e+02
9.083571871240421842e+02,1.755640556119564337e+02
9.087732921112726672e+02,1.718696259668668915e+02
9.091893970985030364e+02,1.657294635074586608e+02
9.096055020857335194e+02,1.611574683025824584e+02
9.100216070729640023e+02,1.585439725394737991e+02
9.104377120601943716e+02,1.582056501539325097e+02
9.108538170474248545e+02,1.581483466618448119e+02
9.112699220346552238e+02,1.582890000793289857e+02
9.116860270218857067e+02,1.608702192784517706e+02
9.121021320091161897e+02,1.639281822292249444e+02
9.125182369963465590e+02,1.676814002964487713e+02
9.129343419835770419e+02,1.715127681844464291e+02
9.133504469708075248e+02,1.780566036750570902e+02
9.137665519580377804e+02,1.838073605751374942e+02
9.141826569452682634e+02,1.908217808830678734e+02
9.145987619324987463e+02,1.959793798782467888e+02
9.150148669197291156e+02,2.034629595649838336e+02
9.154309719069595985e+02,2.113645779229173058e+02
9.158470768941899678e+02,2.178750888300082522e+02
9.162631818814204507e+02,2.236696925175689898e+02
9.166792868686509337e+02,2.288989038585782794e+02
9.170953918558813029e+02,2.348787399485297271e+02
9.175114968431117859e+02,2.413214569070190976e+02
9.179276018303422688e+02,2.461427111935882692e+02
9.183437068175726381e+02,2.480933671278525026e+02
9.187598118048031210e+02,2.557758936601405821e+02
9.191759167920336040e+02,2.590580376879129290e+02
9.195920217792639733e+02,2.618612610509460978e+02
9.200081267664944562e+02,2.607502718540020510e+02
9.204242317537248255e+02,2.657322810660032246e+02
9.208403367409553084e+02,2.637583066106781757e+02
9.212564417281857914e+02,2.652862424862985335e+02
9.216725467154161606e+02,2.637023669955975720e+02
9.220886517026466436e+02,2.605705082672692470e+02
9.225047566898770128e+02,2.605766083654059457e+02
9.229208616771073821e+02,2.588682878268267586e+02
9.233369666643378650e+02,2.545986822617049086e+02
9.237530716515683480e+02,2.512149973556692260e+02
9.241691766387987172e+02,2.474407287893151874e+02
9.245852816260292002e+02,2.413460219456736127e+02
9.250013866132595695e+02,2.354752626807285480e+02
9.254174916004900524e+02,2.320017666079865251e+02
9.258335965877205354e+02,2.228668850651656896e+02
9.262497015749509046e+02,2.158183236444622821e+02
9.266658065621813876e+02,2.114455953937233517e+02
9.270819115494118705e+02,2.048580936795181344e+02
9.274980165366422398e+02,1.984100855895816835e+02
9.279141215238727227e+02,1.899149083167340279e+02
9.283302265111032057e+02,1.829289891637501455e+02
9.287463314983335749e+02,1.776759713788462705e+02
9.291624364855640579e+02,1.733223618302597231e+02
9.295785414727944271e+02,1.682908987756121633e+02
9.299946464600249101e+02,1.639889640995231446e+02
9.304107514472553930e+02,1.611663699694666434e+02
9.308268564344856486e+02,1.578943017176017918e+02
9.312429614217161316e+02,1.598619092884147790e+02
9.316590664089466145e+02,1.593456494322244623e+02
9.320751713961769838e+02,1.585529463189848514e+02
9.324912763834074667e+02,1.615059191208622451e+02
9.329073813706379497e+02,1.640815464711540415e+02
9.333234863578683189e+02,1.696183032990015533e+02
9.337395913450988019e+02,1.757906518566052796e+02
9.341556963323291711e+02,1.807841369026101006e+02
9.345718013195596541e+02,1.864902745468625653e+02
9.349879063067901370e+02,1.933112370907679178e+02
9.354040112940205063e+02,1.992704756819010186e+02
9.358201162812509892e+02,2.073142533120853841e+02
9.362362212684814722e+02,2.130032570468500808e+02
9.366523262557118414e+02,2.195752265251337860e+02
9.370684312429423244e+02,2.261596610525327264e+02
9.374845362301728073e+02,2.306660637295693448e+02
9.379006412174031766e+02,2.337416148563806644e+02
9.383167462046336595e+02,2.387957089962425528e+02
9.387328511918640288e+02,2.437687543883517378e+02
9.391489561790945118e+02,2.481115005488407235e+02
9.395650611663249947e+02,2.517267692096769736e+02
9.399811661535552503e+02,2.554536349950354008e+02
9.403972711407857332e+02,2.553508569162279116e+02
9.408133761280162162e+02,2.609059060776795604e+02
9.412294811152465854e+02,2.587349699599884048e+02
9.416455861024770684e+02,2.605237051766745822e+02
9.420616910897075513e+02,2.589196376084017288e+02
9.424777960769379206e+02,2.551986206099363415e+02
9.428939010641684035e+02,2.549105982975022755e+02
9.433100060513987728e+02,2.517908934733595743e+02
9.437261110386292557e+02,2.499826435054452247e+02
9.441422160258597387e+02,2.485646383858503725e+02
9.445583210130901080e+02,2.423816856736946477e+02
9.449744260003205909e+02,2.363078589242601879e+02
9.453905309875510738e+02,2.337410324419514325e+02
9.458066359747814431e+02,2.297320116539573576e+02
9.462227409620119261e+02,2.239984337632611187e+02
9.466388459492424090e+02,2.192103678683359078e+02
9.470549509364727783e+02,2.146279909421793661e+02
9.474710559237032612e+02,2.055114468539410950e+02
9.478871609109336305e+02,1.962362059794384379e+02
9.483032658981639997e+02,1.928777016370686397e+02
9.487193708853944827e+02,1.876363728899861201e+02
9.491354758726248519e+02,1.809368080707224067e+02
9.495515808598553349e+02,1.756318691721548930e+02
9.499676858470858178e+02,1.710776081778940920e+02
9.503837908343161871e+02,1.668720998821297314e+02
9.507998958215466700e+02,1.641350577059045293e+02
9.512160008087771530e+02,1.622304469953951411e+02
9.516321057960075223e+02,1.596891219521337746e+02
9.520482107832380052e+02,1.594830706197762424e+02
9.524643157704683745e+02,1.607439979439732269e+02
9.528804207576988574e+02,1.619477902962357234e+02
9.532965257449293404e+02,1.643643687567934251e+02
9.537126307321597096e+02,1.693766006012004084e+02
9.541287357193901926e+02,1.740066960696481999e+02
9.545448407066206755e+02,1.783412019700310793e+02
9.549609456938510448e+02,1.811852573365292756e+02
9.553770506810815277e+02,1.876856777626224186e+02
9.557931556683120107e+02,1.969619241174590343e+02
9.562092606555423799e+02,1.997527151866690076e+02
9.566253656427728629e+02,2.075728436891890283e+02
9.570414706300031185e+02,2.158591287210315954e+02
9.574575756172336014e+02,2.179437210000849063e+02
9.578736806044640844e+02,2.231536728001368317e+02
9.582897855916944536e+02,2.283161293555655220e+02
9.587058905789249366e+02,2.333884139496515502e+02
9.591219955661554195e+02,2.399535908297703486e+02
9.595381005533857888e+02,2.431559738903233097e+02
9.599542055406162717e+02,2.459325392778829666e+02
9.603703105278467547e+02,2.489769954356646906e+02
9.607864155150771239e+02,2.511513858755441504e+02
9.612025205023076069e+02,2.537783767053480233e+02
9.616186254895379761e+02,2.533392158316147800e+02
9.620347304767684591e+02,2.543968944852875325e+02
9.624508354639989420e+02,2.523835977370389685e+02
9.628669404512293113e+02,2.537117137825901239e+02
9.632830454384597942e+02,2.547936898251721516e+02
9.636991504256902772e+02,2.508509983670520000e+02
9.641152554129206464e+02,2.461211687129744234e+02
9.645313604001511294e+02,2.457881310571878544e+02
9.649474653873816123e+02,2.414689259039561193e+02
9.653635703746118679e+02,2.361421663933843433e+02
9.657796753618423509e+02,2.328964545394059940e+02
9.661957803490727201e+02,2.293771470692838079e+02
